year;area;level2;level2_en;area_en;Level1;level1_en;value;numerator;denominator;type;name_numerator;name_denominator;Period
2014;9;8;Age-related cataracts;Bergen;1;Day Surgery;938.5;3810;439777;rate;number;inhabitants;2013-2017
2015;9;8;Age-related cataracts;Bergen;1;Day Surgery;866.5;3581;444677;rate;number;inhabitants;2013-2017
2017;9;8;Age-related cataracts;Bergen;1;Day Surgery;865.2;3791;450597;rate;number;inhabitants;2013-2017
2016;9;8;Age-related cataracts;Bergen;1;Day Surgery;860.2;3674;447837;rate;number;inhabitants;2013-2017
2013;9;8;Age-related cataracts;Bergen;1;Day Surgery;798.4;3179;434147;rate;number;inhabitants;2013-2017
2014;9;8;Age-related cataracts;Bergen;1;Day Surgery;938.5;3810;439777;rate;number;inhabitants;2013-2017
2015;9;8;Age-related cataracts;Bergen;1;Day Surgery;866.5;3581;444677;rate;number;inhabitants;2013-2017
2017;9;8;Age-related cataracts;Bergen;1;Day Surgery;865.2;3791;450597;rate;number;inhabitants;2013-2017
2016;9;8;Age-related cataracts;Bergen;1;Day Surgery;860.2;3674;447837;rate;number;inhabitants;2013-2017
2013;9;8;Age-related cataracts;Bergen;1;Day Surgery;798.4;3179;434147;rate;number;inhabitants;2013-2017
2014;9;8;Age-related cataracts;Bergen;1;Day Surgery;938.5;3810;439777;rate;number;inhabitants;2013-2017
2015;9;8;Age-related cataracts;Bergen;1;Day Surgery;866.5;3581;444677;rate;number;inhabitants;2013-2017
2017;9;8;Age-related cataracts;Bergen;1;Day Surgery;865.2;3791;450597;rate;number;inhabitants;2013-2017
2016;9;8;Age-related cataracts;Bergen;1;Day Surgery;860.2;3674;447837;rate;number;inhabitants;2013-2017
2013;9;8;Age-related cataracts;Bergen;1;Day Surgery;798.4;3179;434147;rate;number;inhabitants;2013-2017
2014;9;8;Age-related cataracts;Bergen;1;Day Surgery;938.5;3810;439777;rate;number;inhabitants;2013-2017
2015;9;8;Age-related cataracts;Bergen;1;Day Surgery;866.5;3581;444677;rate;number;inhabitants;2013-2017
2017;9;8;Age-related cataracts;Bergen;1;Day Surgery;865.2;3791;450597;rate;number;inhabitants;2013-2017
2013;10;8;Age-related cataracts;Fonna;1;Day Surgery;885.8;1558;178086;rate;number;inhabitants;2013-2017
2016;10;8;Age-related cataracts;Fonna;1;Day Surgery;532.8;989;181059;rate;number;inhabitants;2013-2017
2014;10;8;Age-related cataracts;Fonna;1;Day Surgery;612.3;1095;179521;rate;number;inhabitants;2013-2017
2015;10;8;Age-related cataracts;Fonna;1;Day Surgery;464.7;842;180349;rate;number;inhabitants;2013-2017
2017;10;8;Age-related cataracts;Fonna;1;Day Surgery;539.6;1021;180732;rate;number;inhabitants;2013-2017
2013;10;8;Age-related cataracts;Fonna;1;Day Surgery;885.8;1558;178086;rate;number;inhabitants;2013-2017
2016;10;8;Age-related cataracts;Fonna;1;Day Surgery;532.8;989;181059;rate;number;inhabitants;2013-2017
2014;10;8;Age-related cataracts;Fonna;1;Day Surgery;612.3;1095;179521;rate;number;inhabitants;2013-2017
2015;10;8;Age-related cataracts;Fonna;1;Day Surgery;464.7;842;180349;rate;number;inhabitants;2013-2017
2017;10;8;Age-related cataracts;Fonna;1;Day Surgery;539.6;1021;180732;rate;number;inhabitants;2013-2017
2013;10;8;Age-related cataracts;Fonna;1;Day Surgery;885.8;1558;178086;rate;number;inhabitants;2013-2017
2016;10;8;Age-related cataracts;Fonna;1;Day Surgery;532.8;989;181059;rate;number;inhabitants;2013-2017
2014;10;8;Age-related cataracts;Fonna;1;Day Surgery;612.3;1095;179521;rate;number;inhabitants;2013-2017
2015;10;8;Age-related cataracts;Fonna;1;Day Surgery;464.7;842;180349;rate;number;inhabitants;2013-2017
2017;10;8;Age-related cataracts;Fonna;1;Day Surgery;539.6;1021;180732;rate;number;inhabitants;2013-2017
2013;10;8;Age-related cataracts;Fonna;1;Day Surgery;885.8;1558;178086;rate;number;inhabitants;2013-2017
2016;10;8;Age-related cataracts;Fonna;1;Day Surgery;532.8;989;181059;rate;number;inhabitants;2013-2017
2014;10;8;Age-related cataracts;Fonna;1;Day Surgery;612.3;1095;179521;rate;number;inhabitants;2013-2017
2015;10;8;Age-related cataracts;Fonna;1;Day Surgery;464.7;842;180349;rate;number;inhabitants;2013-2017
2017;10;8;Age-related cataracts;Fonna;1;Day Surgery;539.6;1021;180732;rate;number;inhabitants;2013-2017
2013;10;8;Age-related cataracts;Fonna;1;Day Surgery;885.8;1558;178086;rate;number;inhabitants;2013-2017
2016;10;8;Age-related cataracts;Fonna;1;Day Surgery;532.8;989;181059;rate;number;inhabitants;2013-2017
2014;10;8;Age-related cataracts;Fonna;1;Day Surgery;612.3;1095;179521;rate;number;inhabitants;2013-2017
2015;10;8;Age-related cataracts;Fonna;1;Day Surgery;464.7;842;180349;rate;number;inhabitants;2013-2017
2017;10;8;Age-related cataracts;Fonna;1;Day Surgery;539.6;1021;180732;rate;number;inhabitants;2013-2017
2016;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1001.7;3029;363091;rate;number;inhabitants;2013-2017
2014;11;8;Age-related cataracts;Stavanger;1;Day Surgery;959.2;2747;358361;rate;number;inhabitants;2013-2017
2015;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1016.2;2968;361646;rate;number;inhabitants;2013-2017
2017;11;8;Age-related cataracts;Stavanger;1;Day Surgery;869.6;2700;364736;rate;number;inhabitants;2013-2017
2013;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1115.1;3088;352638;rate;number;inhabitants;2013-2017
2016;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1001.7;3029;363091;rate;number;inhabitants;2013-2017
2014;11;8;Age-related cataracts;Stavanger;1;Day Surgery;959.2;2747;358361;rate;number;inhabitants;2013-2017
2015;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1016.2;2968;361646;rate;number;inhabitants;2013-2017
2017;11;8;Age-related cataracts;Stavanger;1;Day Surgery;869.6;2700;364736;rate;number;inhabitants;2013-2017
2013;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1115.1;3088;352638;rate;number;inhabitants;2013-2017
2016;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1001.7;3029;363091;rate;number;inhabitants;2013-2017
2014;11;8;Age-related cataracts;Stavanger;1;Day Surgery;959.2;2747;358361;rate;number;inhabitants;2013-2017
2015;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1016.2;2968;361646;rate;number;inhabitants;2013-2017
2017;11;8;Age-related cataracts;Stavanger;1;Day Surgery;869.6;2700;364736;rate;number;inhabitants;2013-2017
2013;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1115.1;3088;352638;rate;number;inhabitants;2013-2017
2016;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1001.7;3029;363091;rate;number;inhabitants;2013-2017
2014;11;8;Age-related cataracts;Stavanger;1;Day Surgery;959.2;2747;358361;rate;number;inhabitants;2013-2017
2015;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1016.2;2968;361646;rate;number;inhabitants;2013-2017
2017;11;8;Age-related cataracts;Stavanger;1;Day Surgery;869.6;2700;364736;rate;number;inhabitants;2013-2017
2013;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1115.1;3088;352638;rate;number;inhabitants;2013-2017
2016;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1001.7;3029;363091;rate;number;inhabitants;2013-2017
2014;11;8;Age-related cataracts;Stavanger;1;Day Surgery;959.2;2747;358361;rate;number;inhabitants;2013-2017
2015;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1016.2;2968;361646;rate;number;inhabitants;2013-2017
2017;11;8;Age-related cataracts;Stavanger;1;Day Surgery;869.6;2700;364736;rate;number;inhabitants;2013-2017
2013;11;8;Age-related cataracts;Stavanger;1;Day Surgery;1115.1;3088;352638;rate;number;inhabitants;2013-2017
2016;12;8;Age-related cataracts;Østfold;1;Day Surgery;621.6;1947;292208;rate;number;inhabitants;2013-2017
2014;12;8;Age-related cataracts;Østfold;1;Day Surgery;610;1797;286526;rate;number;inhabitants;2013-2017
2017;12;8;Age-related cataracts;Østfold;1;Day Surgery;653.4;2110;294738;rate;number;inhabitants;2013-2017
2015;12;8;Age-related cataracts;Østfold;1;Day Surgery;704;2137;289195;rate;number;inhabitants;2013-2017
2013;12;8;Age-related cataracts;Østfold;1;Day Surgery;640.1;1843;284290;rate;number;inhabitants;2013-2017
2016;12;8;Age-related cataracts;Østfold;1;Day Surgery;621.6;1947;292208;rate;number;inhabitants;2013-2017
2014;12;8;Age-related cataracts;Østfold;1;Day Surgery;610;1797;286526;rate;number;inhabitants;2013-2017
2017;12;8;Age-related cataracts;Østfold;1;Day Surgery;653.4;2110;294738;rate;number;inhabitants;2013-2017
2015;12;8;Age-related cataracts;Østfold;1;Day Surgery;704;2137;289195;rate;number;inhabitants;2013-2017
2013;12;8;Age-related cataracts;Østfold;1;Day Surgery;640.1;1843;284290;rate;number;inhabitants;2013-2017
2016;12;8;Age-related cataracts;Østfold;1;Day Surgery;621.6;1947;292208;rate;number;inhabitants;2013-2017
2014;12;8;Age-related cataracts;Østfold;1;Day Surgery;610;1797;286526;rate;number;inhabitants;2013-2017
2017;12;8;Age-related cataracts;Østfold;1;Day Surgery;653.4;2110;294738;rate;number;inhabitants;2013-2017
2015;12;8;Age-related cataracts;Østfold;1;Day Surgery;704;2137;289195;rate;number;inhabitants;2013-2017
2013;12;8;Age-related cataracts;Østfold;1;Day Surgery;640.1;1843;284290;rate;number;inhabitants;2013-2017
2016;12;8;Age-related cataracts;Østfold;1;Day Surgery;621.6;1947;292208;rate;number;inhabitants;2013-2017
2014;12;8;Age-related cataracts;Østfold;1;Day Surgery;610;1797;286526;rate;number;inhabitants;2013-2017
2017;12;8;Age-related cataracts;Østfold;1;Day Surgery;653.4;2110;294738;rate;number;inhabitants;2013-2017
2015;12;8;Age-related cataracts;Østfold;1;Day Surgery;704;2137;289195;rate;number;inhabitants;2013-2017
2013;12;8;Age-related cataracts;Østfold;1;Day Surgery;640.1;1843;284290;rate;number;inhabitants;2013-2017
2016;12;8;Age-related cataracts;Østfold;1;Day Surgery;621.6;1947;292208;rate;number;inhabitants;2013-2017
2014;12;8;Age-related cataracts;Østfold;1;Day Surgery;610;1797;286526;rate;number;inhabitants;2013-2017
2017;12;8;Age-related cataracts;Østfold;1;Day Surgery;653.4;2110;294738;rate;number;inhabitants;2013-2017
2015;12;8;Age-related cataracts;Østfold;1;Day Surgery;704;2137;289195;rate;number;inhabitants;2013-2017
2013;12;8;Age-related cataracts;Østfold;1;Day Surgery;640.1;1843;284290;rate;number;inhabitants;2013-2017
2016;13;8;Age-related cataracts;Akershus;1;Day Surgery;831.7;3924;508398;rate;number;inhabitants;2013-2017
2014;13;8;Age-related cataracts;Akershus;1;Day Surgery;691.9;3030;492627;rate;number;inhabitants;2013-2017
2015;13;8;Age-related cataracts;Akershus;1;Day Surgery;674.3;3057;500764;rate;number;inhabitants;2013-2017
2013;13;8;Age-related cataracts;Akershus;1;Day Surgery;722.9;3017;486087;rate;number;inhabitants;2013-2017
2017;13;8;Age-related cataracts;Akershus;1;Day Surgery;765.5;3736;516380;rate;number;inhabitants;2013-2017
2016;13;8;Age-related cataracts;Akershus;1;Day Surgery;831.7;3924;508398;rate;number;inhabitants;2013-2017
2014;13;8;Age-related cataracts;Akershus;1;Day Surgery;691.9;3030;492627;rate;number;inhabitants;2013-2017
2015;13;8;Age-related cataracts;Akershus;1;Day Surgery;674.3;3057;500764;rate;number;inhabitants;2013-2017
2013;13;8;Age-related cataracts;Akershus;1;Day Surgery;722.9;3017;486087;rate;number;inhabitants;2013-2017
2017;13;8;Age-related cataracts;Akershus;1;Day Surgery;765.5;3736;516380;rate;number;inhabitants;2013-2017
2016;13;8;Age-related cataracts;Akershus;1;Day Surgery;831.7;3924;508398;rate;number;inhabitants;2013-2017
2014;13;8;Age-related cataracts;Akershus;1;Day Surgery;691.9;3030;492627;rate;number;inhabitants;2013-2017
2015;13;8;Age-related cataracts;Akershus;1;Day Surgery;674.3;3057;500764;rate;number;inhabitants;2013-2017
2013;13;8;Age-related cataracts;Akershus;1;Day Surgery;722.9;3017;486087;rate;number;inhabitants;2013-2017
2017;13;8;Age-related cataracts;Akershus;1;Day Surgery;765.5;3736;516380;rate;number;inhabitants;2013-2017
2016;13;8;Age-related cataracts;Akershus;1;Day Surgery;831.7;3924;508398;rate;number;inhabitants;2013-2017
2014;13;8;Age-related cataracts;Akershus;1;Day Surgery;691.9;3030;492627;rate;number;inhabitants;2013-2017
2015;13;8;Age-related cataracts;Akershus;1;Day Surgery;674.3;3057;500764;rate;number;inhabitants;2013-2017
2013;13;8;Age-related cataracts;Akershus;1;Day Surgery;722.9;3017;486087;rate;number;inhabitants;2013-2017
2017;13;8;Age-related cataracts;Akershus;1;Day Surgery;765.5;3736;516380;rate;number;inhabitants;2013-2017
2016;13;8;Age-related cataracts;Akershus;1;Day Surgery;831.7;3924;508398;rate;number;inhabitants;2013-2017
2014;13;8;Age-related cataracts;Akershus;1;Day Surgery;691.9;3030;492627;rate;number;inhabitants;2013-2017
2015;13;8;Age-related cataracts;Akershus;1;Day Surgery;674.3;3057;500764;rate;number;inhabitants;2013-2017
2013;13;8;Age-related cataracts;Akershus;1;Day Surgery;722.9;3017;486087;rate;number;inhabitants;2013-2017
2017;13;8;Age-related cataracts;Akershus;1;Day Surgery;765.5;3736;516380;rate;number;inhabitants;2013-2017
2016;14;8;Age-related cataracts;OUS;1;Day Surgery;710.9;1572;268544;rate;number;inhabitants;2013-2017
2014;14;8;Age-related cataracts;OUS;1;Day Surgery;718.7;1529;263005;rate;number;inhabitants;2013-2017
2015;14;8;Age-related cataracts;OUS;1;Day Surgery;622;1351;265782;rate;number;inhabitants;2013-2017
2017;14;8;Age-related cataracts;OUS;1;Day Surgery;732.8;1631;270681;rate;number;inhabitants;2013-2017
2013;14;8;Age-related cataracts;OUS;1;Day Surgery;883.9;1738;257808;rate;number;inhabitants;2013-2017
2016;14;8;Age-related cataracts;OUS;1;Day Surgery;710.9;1572;268544;rate;number;inhabitants;2013-2017
2014;14;8;Age-related cataracts;OUS;1;Day Surgery;718.7;1529;263005;rate;number;inhabitants;2013-2017
2015;14;8;Age-related cataracts;OUS;1;Day Surgery;622;1351;265782;rate;number;inhabitants;2013-2017
2017;14;8;Age-related cataracts;OUS;1;Day Surgery;732.8;1631;270681;rate;number;inhabitants;2013-2017
2013;14;8;Age-related cataracts;OUS;1;Day Surgery;883.9;1738;257808;rate;number;inhabitants;2013-2017
2016;14;8;Age-related cataracts;OUS;1;Day Surgery;710.9;1572;268544;rate;number;inhabitants;2013-2017
2014;14;8;Age-related cataracts;OUS;1;Day Surgery;718.7;1529;263005;rate;number;inhabitants;2013-2017
2015;14;8;Age-related cataracts;OUS;1;Day Surgery;622;1351;265782;rate;number;inhabitants;2013-2017
2017;14;8;Age-related cataracts;OUS;1;Day Surgery;732.8;1631;270681;rate;number;inhabitants;2013-2017
2013;14;8;Age-related cataracts;OUS;1;Day Surgery;883.9;1738;257808;rate;number;inhabitants;2013-2017
2016;14;8;Age-related cataracts;OUS;1;Day Surgery;710.9;1572;268544;rate;number;inhabitants;2013-2017
2014;14;8;Age-related cataracts;OUS;1;Day Surgery;718.7;1529;263005;rate;number;inhabitants;2013-2017
2015;14;8;Age-related cataracts;OUS;1;Day Surgery;622;1351;265782;rate;number;inhabitants;2013-2017
2017;14;8;Age-related cataracts;OUS;1;Day Surgery;732.8;1631;270681;rate;number;inhabitants;2013-2017
2013;14;8;Age-related cataracts;OUS;1;Day Surgery;883.9;1738;257808;rate;number;inhabitants;2013-2017
2016;14;8;Age-related cataracts;OUS;1;Day Surgery;710.9;1572;268544;rate;number;inhabitants;2013-2017
2014;14;8;Age-related cataracts;OUS;1;Day Surgery;718.7;1529;263005;rate;number;inhabitants;2013-2017
2015;14;8;Age-related cataracts;OUS;1;Day Surgery;622;1351;265782;rate;number;inhabitants;2013-2017
2017;14;8;Age-related cataracts;OUS;1;Day Surgery;732.8;1631;270681;rate;number;inhabitants;2013-2017
2013;14;8;Age-related cataracts;OUS;1;Day Surgery;883.9;1738;257808;rate;number;inhabitants;2013-2017
2016;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;601.8;464;149803;rate;number;inhabitants;2013-2017
2014;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;597;408;141836;rate;number;inhabitants;2013-2017
2013;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;757.8;483;137203;rate;number;inhabitants;2013-2017
2015;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;542.8;407;146160;rate;number;inhabitants;2013-2017
2017;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;571.3;466;152704;rate;number;inhabitants;2013-2017
2016;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;601.8;464;149803;rate;number;inhabitants;2013-2017
2014;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;597;408;141836;rate;number;inhabitants;2013-2017
2013;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;757.8;483;137203;rate;number;inhabitants;2013-2017
2015;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;542.8;407;146160;rate;number;inhabitants;2013-2017
2017;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;571.3;466;152704;rate;number;inhabitants;2013-2017
2016;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;601.8;464;149803;rate;number;inhabitants;2013-2017
2014;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;597;408;141836;rate;number;inhabitants;2013-2017
2013;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;757.8;483;137203;rate;number;inhabitants;2013-2017
2015;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;542.8;407;146160;rate;number;inhabitants;2013-2017
2017;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;571.3;466;152704;rate;number;inhabitants;2013-2017
2016;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;601.8;464;149803;rate;number;inhabitants;2013-2017
2014;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;597;408;141836;rate;number;inhabitants;2013-2017
2013;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;757.8;483;137203;rate;number;inhabitants;2013-2017
2015;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;542.8;407;146160;rate;number;inhabitants;2013-2017
2017;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;571.3;466;152704;rate;number;inhabitants;2013-2017
2016;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;601.8;464;149803;rate;number;inhabitants;2013-2017
2014;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;597;408;141836;rate;number;inhabitants;2013-2017
2013;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;757.8;483;137203;rate;number;inhabitants;2013-2017
2015;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;542.8;407;146160;rate;number;inhabitants;2013-2017
2017;15;8;Age-related cataracts;Lovisenberg;1;Day Surgery;571.3;466;152704;rate;number;inhabitants;2013-2017
2016;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;721.6;983;139037;rate;number;inhabitants;2013-2017
2014;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;759.5;948;135113;rate;number;inhabitants;2013-2017
2017;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;616.5;872;140351;rate;number;inhabitants;2013-2017
2013;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;810.3;957;132704;rate;number;inhabitants;2013-2017
2015;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;694;897;137652;rate;number;inhabitants;2013-2017
2016;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;721.6;983;139037;rate;number;inhabitants;2013-2017
2014;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;759.5;948;135113;rate;number;inhabitants;2013-2017
2017;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;616.5;872;140351;rate;number;inhabitants;2013-2017
2013;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;810.3;957;132704;rate;number;inhabitants;2013-2017
2015;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;694;897;137652;rate;number;inhabitants;2013-2017
2016;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;721.6;983;139037;rate;number;inhabitants;2013-2017
2014;16;8;Age-related cataracts;Diakonhjemmet;1;Day Surgery;759.5;948;135113;rate;number;inhabitants;2013-2017
